match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty,Season 
2019102,Ahmed Hamdi,,Away,Amoory,Penalty,1,2019-2020
2019103,Basem Morsy,,Home,,Unknown,,2019-2020
2019103,Mahmoud Wadi,,Away,Muftah Taktak,Unknown,,2019-2020
2019104,Dodo Elgabas,,Home,,Unknown,,2019-2020
2019105,Mohamed Grendo,,Away,Anthony Lokosa,Unknown,,2019-2020
2019105,Mohamed Grendo,,Away,Anthony Lokosa,Unknown,,2019-2020
2019105,Mohamed Grendo,,Away,Mohamed Shatta,Unknown,,2019-2020
2019106,Mohamed Helal,,Away,Issahaku Yakubu,Free kick,,2019-2020
2019106,Ronald Ngah,,Home,Nasser Maher,Free kick,,2019-2020
2019106,Rafik Kabou,,Away,Mohamed Helal,Pass,,2019-2020
2019106,Mohamed Koffi,,Home,Nasser Maher,Free kick,,2019-2020
2019106,Riga,,Away,Ahmed Said,Pass,,2019-2020
2019108,Seifeddine Jaziri,,Away,,Unknown,,2019-2020
2019108,Shokry Naguib,,Away,Karim Mostafa,Unknown,,2019-2020
2019108,Karim Mostafa,,Away,,Unknown,,2019-2020
2019108,Reda El Weeshi,,Home,,Unknown,,2019-2020
2019110,Ramy Sabry,,Away,Mohamed Bassiouny,Free kick,,2019-2020
2019110,Mohamed Mosaad,,Home,Asem Said,Cross,,2019-2020
2019111,Abdelrahman Magdi,,Home,Benson Shilongo,Pass,,2019-2020
2019111,Piqueti,,Home,,Unknown,,2019-2020
2019111,Nasser Mansy,,Away,Talla Ndiaye,Header,,2019-2020
2019112,Khaled Walid,1,Away,Mahmoud Adel,Corner,,2019-2020
2019112,Riga,,Home,Abdallah Mahmoud,Penalty,1,2019-2020
2019113,Shikabala,,Away,Mohamed Abdelghani,Pass,,2019-2020
2019113,Mohamed Ounajem,,Away,Youssef Obama,Pass,,2019-2020
2019114,Hussein El Shahat,,Home,,Unknown,1,2019-2020
2019114,Kahraba,,Home,,Unknown,,2019-2020
2019114,Ahmed El Sheikh,,Home,Ali Maâloul,Pass,,2019-2020
2019114,Marwan Mohsen,,Home,Kahraba,Pass,,2019-2020
2019114,Kahraba,,Home,Amr El Solia,Pass,,2019-2020
2019115,Fady Farid,,Away,Mostafa Dowidar,Cross,,2019-2020
2019115,Amr Moussa,,Home,Austin Amutu,Penalty,1,2019-2020
2019115,Mido,,Away,Ahmed Hamed Shousha,Handball ,1,2019-2020
2019115,Amr Moussa,,Home,Muftah Taktak,Penalty,1,2019-2020
2019116,Abdallah El Said,,Away,,Unknown,,2019-2020
2019116,Mohamed Anwar,,Home,Emmanuel Okwi,Pass,,2019-2020
2019117,Ibrahim Yehia,,Home,Abdelrahman Amer,Free kick,,2019-2020
2019117,Mostafa Soltan,,Away,Mostafa Soltan,Penalty,1,2019-2020
2019117,Mohamed Sherif,,Home,Mahmoud Kaoud,Pass,,2019-2020
2019118,Moussa Diawara,,Home,Ibrahim Abdel-Khalik,Pass,,2019-2020
2019119,Benson Shilongo,,Away,Baher El Mohamady,Unknown,,2019-2020
2019119,Ibrahim Aboul-Yazid,1,Home,Nasser Maher,Cross,,2019-2020
2019120,Hussein El Shahat,,Away,Amr El Solia,Pass,,2019-2020
2019120,Walid Soliman,,Away,Amr El Solia,Cross,,2019-2020
2019121,Hossam Arafat,,Away,Vasilios Bouzas,Pass,,2019-2020
2019121,Abdelkabir El Ouadi,,Away,Ahmed Ramadan,Pass,,2019-2020
2019121,Ahmed Ramadan,,Away,Issahaku Yakubu,Corner,,2019-2020
2019121,Fady Farid,,Home,,Unknown,1,2019-2020
2019122,Emmanuel Okwi,,Away,Ahmed Refaat,Pass,,2019-2020
2019122,Ahmed Refaat,,Away,Razack Cissé,Pass,,2019-2020
2019122,Khaled Kamar,,Away,Ahmed Refaat,Corner,,2019-2020
2019123,Onosh,,Home,Islam Fouad,Pass,,2019-2020
2019124,Abdallah El Said,,Home,Dodo Elgabas,Penalty,1,2019-2020
2019124,Abdallah El Said,,Home,Mohamed Farouk,Pass,,2019-2020
2019124,Salah Amin,,Away,Ali Gabr,Handball ,1,2019-2020
2019124,Mohamed Hamdi,,Home,Ibrahim Hassan,Pass,,2019-2020
2019125,Mahmoud Alaa,,Home,Ferjani Sassi,Header,,2019-2020
2019126,Mohamed Samir,,Home,,Unknown,,2019-2020
2019126,Luis Hinestroza,,Home,,Unknown,,2019-2020
2019127,Karim El Tayeb,,Away,Ahmed Amer,Cross,,2019-2020
2019127,Mostafa Gamal,,Home,Anthony Lokosa,Penalty,1,2019-2020
2019127,Mostafa Gamal,1,Away,Mostafa Dowidar,Cross,,2019-2020
2019128,Mido Gaber,,Home,,Unknown,,2019-2020
2019128,Amr Gamal,,Away,Mohanad Lasheen,Pass,,2019-2020
2019129,Mostafa Mohamed,,Away,Youssef Obama,Unknown,,2019-2020
2019129,Ahmed Said,,Home,Vasilios Bouzas,Cross,,2019-2020
2019130,Ahmed Yasser Rayan,,Away,Akram Tawfik,Pass,,2019-2020
2019130,Saïdou Simporé,,Home,Mahmoud Wadi,Penalty,1,2019-2020
2019130,Akram Tawfik,,Away,,Unknown,,2019-2020
2019131,Mostafa Soltan,,Home,Willis Furtado,Unknown,,2019-2020
2019131,Nabil Dunga,,Away,John Antwi,Unknown,,2019-2020
2019131,Islam Issa,,Away,Nabil Dunga,Unknown,,2019-2020
2019132,Mohamed Hashem,,Home,,Unknown,,2019-2020
2019132,Moaz El Henawy,,Away,Mohamed El Shami,Handball ,1,2019-2020
2019132,Baher El Mohamady,,Home,Moaz El Henawy,Handball ,1,2019-2020
2019132,Mohamed Ragab,,Away,Ahmed Shedid Kenawi,Cross,,2019-2020
2019132,Fakhreddine Ben Youssef,,Home,Mohamed El Shami,Pass,,2019-2020
2019133,Khaled Abdelfattah,1,Home,,Unknown,,2019-2020
2019133,Emad El-Sayed,1,Away,Islam Gamal,Cross,,2019-2020
2019134,Mohamed Hany,,Home,Ayman Ashraf,Cross,,2019-2020
2019134,Ali Maâloul,,Home,,Unknown,,2019-2020
2019135,Fady Farid,,Home,Ibrahim El Kadi,Unknown,,2019-2020
2019135,Fakhreddine Ben Youssef,,Away,,Unknown,,2019-2020
2019135,Mohamed Abdelmaguid,,Home,Mohamed Abdelmaguid,Penalty,1,2019-2020
2019137,Mahmoud Kaoud,,Home,Abdelrahman Emad,Cross,,2019-2020
2019137,Mohamed Sherif,,Home,Mohamed Rizk,Header,,2019-2020
2019137,Seifeddine Jaziri,,Away,Seifeddine Jaziri,Penalty,1,2019-2020
2019138,Mido Gaber,,Away,Shemeles Bekele,Penalty,1,2019-2020
2019138,Ragab Nabil,,Home,,Unknown,,2019-2020
2019139,Walter Bwalya,,Home,Allan Kyambadde,Pass,,2019-2020
2019140,Nasser Mansy,,Home,Ahmed Samir,Unknown,,2019-2020
2019140,Amr Gamal,,Home,Mohamed Nasef,Cross,,2019-2020
2019140,Kareem Tarek,,Home,Nasser Mansy,Pass,,2019-2020
2019140,Kevin Muhire,,Home,Kareem Tarek,Pass,,2019-2020
2019141,Mahmoud Alaa,,Home,Achraf Bencharki,Penalty,1,2019-2020
2019141,Zizo,,Home,Achraf Bencharki,Cross,,2019-2020
2019142,Islam Fouad,,Away,Ahmed Ouka,Unknown,,2019-2020
2019142,Islam Fouad,,Away,Ehab Samir,Corner,,2019-2020
2019142,Mohamed Gaber,,Home,,Unknown,,2019-2020
2019142,Ahmed Yasser,,Home,Mahmoud Wadi,Pass,,2019-2020
2019143,Ali Gabr,,Home,Ahmed Tawfik,Corner,,2019-2020
2019143,Aliou Badji,,Away,Aliou Dieng,Unknown,,2019-2020
2019143,Aliou Dieng,,Away,Aliou Badji,Header,,2019-2020
2019144,Fady Farid,,Away,,Unknown,,2019-2020
2019145,Salah Mohsen,,Away,,Unknown,,2019-2020
2019146,Mohamed Bazoka,,Away,Ahmed Shedid Kenawi,Unknown,,2019-2020
2019146,Amr Marei,,Home,Hosny Fathi,Unknown,,2019-2020
2019147,Mostafa Gamal,,Home,Gebna,Penalty,1,2019-2020
2019147,Ahmed Yasser Rayan,,Away,Ahmed Yasser Rayan,Penalty,1,2019-2020
2019147,Gebna,,Home,Khaled Sami,Cross,,2019-2020
2019147,Ahmed Yasser Rayan,,Away,Joseph Ngwem,Corner,,2019-2020
2019148,Baher El Mohamady,,Home,Ahmed Madbouli,Penalty,1,2019-2020
2019148,Youssef Obama,,Away,Mohamed Ounajem,Cross,,2019-2020
2019148,Mahmoud Alaa,,Away,Mostafa Mohamed,Penalty,1,2019-2020
2019150,Ahmed Yasser,,Away,Muftah Taktak,Unknown,,2019-2020
2019150,Muftah Taktak,,Away,Hassan Ali,Cross,,2019-2020
2019150,Cheick Moukoro,,Away,,Unknown,,2019-2020
2019151,Junior Ajayi,,Home,Ali Maâloul,Pass,,2019-2020
2019151,Amr El Solia,,Home,Afsha,Pass,,2019-2020
2019151,Afsha,,Home,Kahraba,Pass,,2019-2020
2019152,Mohamed Hamdi,,Away,Ahmed Tawfik,Cross,,2019-2020
2019152,John Antwi,,Away,,Unknown,,2019-2020
2019153,Patrick Kaddu,,Home,,Unknown,,2019-2020
2019153,Walter Bwalya,,Away,,Unknown,,2019-2020
2019154,Seifeddine Jaziri,,Home,Khaled Sotohi,Handball ,1,2019-2020
2019154,Mohamed Nasef,,Away,Maarouf Yussuf,Handball ,1,2019-2020
2019155,Abdallah El Said,,Away,Eric Traoré,Penalty,1,2019-2020
2019157,Youssef Diop,,Away,,Unknown,,2019-2020
2019157,Amr El Solia,,Home,Mohamed Koffi,Handball ,1,2019-2020
2019158,Abdallah El Sanghawy,1,Home,Mohamed Ibrahim,Cross,,2019-2020
2019158,Salah Rico,,Home,Abdallah Magdy,Pass,,2019-2020
2019158,Karim El Tayeb,,Away,Mahmoud Naim,Corner,,2019-2020
2019159,Ferjani Sassi,,Away,,Unknown,,2019-2020
2019159,Ahmed Rashed,,Home,Khaled Kamar,Header,,2019-2020
2019160,Ahmed Sherwyda,,Home,Mohamed Grendo,Cross,,2019-2020
2019160,Mahmoud Wadi,,Away,Farid Shawky,Corner,,2019-2020
2019160,Austin Amutu,,Away,Amr Moussa,Pass,,2019-2020
2019161,Basem Morsy,,Away,Ali Fathi,Unknown,,2019-2020
2019161,Mohamed Vieira Sanogo,,Away,Basem Morsy,Unknown,,2019-2020
2019161,Basem Morsy,,Away,Abdelrahman Shika,Unknown,,2019-2020
2019163,Abdallah El Said,,Home,Ahmed Ayman Mansour,Penalty,1,2019-2020
2019163,Abdallah El Said,,Home,Ibrahim Adel,Penalty,1,2019-2020
2019163,Abdallah El Said,,Home,Mohamed Hamdi,Pass,,2019-2020
2019164,Mohamed Morsi,,Home,Ahmed Amer,Penalty,1,2019-2020
2019164,Reda El Weeshi,,Away,Ahmed El Sheikh,Header,,2019-2020
2019165,Salah Mohsen,,Home,Nasser Maher,Unknown,,2019-2020
2019165,Seifeddine Jaziri,,Away,,Unknown,1,2019-2020
2019166,Ahmed Yasser Rayan,,Home,Ahmed Yasser Rayan,Penalty,1,2019-2020
2019166,Islam Gamal,,Away,Ahmed Refaat,Corner,,2019-2020
2019167,Ahmed Said,,Home,Ahmed Said,Penalty,1,2019-2020
2019168,Ahmed Afifi,,Home,Karim Lala,Pass,,2019-2020
2019168,Amr El Solia,,Away,Aliou Badji,Header,,2019-2020
2019169,Hossam Ashraf,,Home,,Unknown,,2019-2020
2019170,Karim El Eraki,,Home,Farid Shawky,Unknown,,2019-2020
2019170,Ahmed Gomaa,,Home,Ziad Farag,Unknown,,2019-2020
2019171,Nasser Mansy,,Away,Kareem Tarek,Pass,,2019-2020
2019171,Ahmed Samy,,Away,,Unknown,1,2019-2020
2019171,Dodo Elgabas,,Home,Amor Layouni,Cross,,2019-2020
2019171,Amor Layouni,,Home,John Antwi,Header,,2019-2020
2019173,Basem Morsy,,Away,Ahmed Shedid Kenawi,Unknown,,2019-2020
2019173,Ahmed Yehia,1,Home,,Unknown,,2019-2020
2019173,Abdallah Yaisien,,Home,Shokry Naguib,Unknown,,2019-2020
2019174,Geraldo,,Home,Afsha,Cross,,2019-2020
2019174,Walid Soliman,,Home,Mohamed Hany,Pass,,2019-2020
2019174,Aliou Badji,,Home,Amr El Solia,Pass,,2019-2020
2019175,Mohamed Ashraf,1,Away,,Unknown,,2019-2020
2019176,Mohamed Ibrahim,,Home,Ahmed Yassin,Unknown,,2019-2020
2019178,Ahmed Madbouli,,Home,Medhat Faosaa,Unknown,,2019-2020
2019178,Hossam Arafat,,Away,Issahaku Yakubu,Unknown,,2019-2020
2019179,Karim El Deeb,,Home,,Unknown,,2019-2020
2019179,Omar Kamal,,Away,,Unknown,1,2019-2020
2019179,Muftah Taktak,,Away,,Unknown,1,2019-2020
2019180,Ramy Sabry,,Away,Ahmed Ali,Penalty,1,2019-2020
2019180,Ahmed Ali,,Away,Ali Fawzi,Free kick,,2019-2020
2019181,Ahmed El Shimi,1,Home,Solomon Mensah,Cross,,2019-2020
2019182,Ibrahim Adel,,Away,,Unknown,,2019-2020
2019182,Eddy Emomo,,Home,Ahmed Fatouh,Free kick,,2019-2020
2019182,Mohamed Nadi,1,Away,Mohamed Farouk,Unknown,,2019-2020
2019183,Ahmed Samy,,Home,,Unknown,1,2019-2020
2019184,Reda El Weeshi,,Away,Islam Saleh,Cross,,2019-2020
2019185,Salah Amin,,Away,Shemeles Bekele,Pass,,2019-2020
2019185,Amr Marei,,Away,Essam Sobhy,Free kick,,2019-2020
2019186,Zizo,,Home,Achraf Bencharki,Cross,,2019-2020
2019186,Yasser Ibrahim,,Away,,Unknown,,2019-2020
2019186,Mostafa Mohamed,,Home,Hazem Emam,Cross,,2019-2020
2019186,Osama Faisal,,Home,Mohamed Ounajem,Pass,,2019-2020
2019187,Mostafa Gamal,,Home,Mohamed Grendo,Penalty,1,2019-2020
2019187,Emad Hamdi,,Away,Ahmed Ayman,Cross,,2019-2020
2019187,Omar El Wahsh,,Away,Mohamed Hamdi,Penalty,1,2019-2020
2019187,Mohamed Grendo,,Home,Mohamed Magdy,Handball ,1,2019-2020
2019189,Ibrahim Galal,,Away,Ahmed Amer,Cross,,2019-2020
2019189,Ahmed Ali,,Home,Mahmoud Gad,Free kick,,2019-2020
2019190,Ibrahim Hassan,,Home,Mohamed Hamdi,Cross,,2019-2020
2019190,John Antwi,,Home,Ibrahim Adel,Pass,,2019-2020
2019190,Ibrahim Hassan,,Home,,Unknown,,2019-2020
2019191,Derrick Nsibambi,,Away,Salah Mohsen,Cross,,2019-2020
2019191,Kareem Tarek,,Home,Ahmed Kaboria,Free kick,,2019-2020
2019193,Marwan Mohsen,,Home,Mohamed El Shenawy,Pass,,2019-2020
2019194,Gebna,,Away,,Unknown,,2019-2020
2019194,Ahmed Rashed,,Home,Razack Cissé,Pass,,2019-2020
2019195,Mohamed Ibrahim,,Home,Essam Sobhy,Pass,,2019-2020
2019195,Marwan Hamdi,,Away,Issahaku Yakubu,Pass,,2019-2020
2019195,Marwan Hamdi,,Away,Mohamed Helal,Pass,,2019-2020
2019195,Hossam Arafat,,Away,Marwan Hamdi,Pass,,2019-2020
2019196,Abdelrahman Magdi,,Away,Ahmed Madbouli,Cross,,2019-2020
2019196,Omar El Wahsh,,Away,Ehab Samir,Handball ,1,2019-2020
2019196,Ahmed Ouka,,Home,Onosh,Pass,,2019-2020
2019196,Abdelrahman Magdi,,Away,Mohamed El Shami,Unknown,,2019-2020
2019197,Luis Hinestroza,,Home,Seifeddine Jaziri,Pass,,2019-2020
2019197,Achraf Bencharki,,Away,,Unknown,,2019-2020
2019197,Mohamed Essam,,Home,,Unknown,,2019-2020
2019198,Kareem Tarek,,Away,Mohamed Nasef,Cross,,2019-2020
2019199,Fady Farid,,Home,Mohamed Hamdi,Handball ,1,2019-2020
2019199,Eric Traoré,,Away,Ibrahim Hassan,Cross,,2019-2020
2019199,Dodo Elgabas,,Away,Ibrahim Hassan,Pass,,2019-2020
2019200,Aliou Badji,,Away,Mohamed Hany,Cross,,2019-2020
2019200,Hamdy Fathy,,Away,Aliou Badji,Header,,2019-2020
2019201,Marwan Hamdi,,Home,Issahaku Yakubu,Cross,,2019-2020
2019201,Ahmed Said,,Home,Abdelkabir El Ouadi,Penalty,1,2019-2020
2019201,Mostafa Soltan,,Away,,Unknown,1,2019-2020
2019202,Sherif Reda,,Home,Derrick Nsibambi,Cross,,2019-2020
2019202,Derrick Nsibambi,,Home,Salah Mohsen,Header,,2019-2020
2019202,Salah Mohsen,,Home,Ahmed Gamal,Cross,,2019-2020
2019203,Walter Bwalya,,Home,Akram Tawfik,Penalty,1,2019-2020
2019203,Walter Bwalya,,Home,Ahmed El Shimi,Handball ,1,2019-2020
2019204,Mahmoud El Wensh,,Home,,Unknown,,2019-2020
2019205,Mohamed Ibrahim,,Away,Nana Antwi Manu,Handball ,1,2019-2020
2019205,Amr El Halwani,,Home,,Unknown,,2019-2020
2019206,Razack Cissé,,Away,Mahmoud Shaaban,Cross,,2019-2020
2019206,Elsayed Salem,,Away,Abdelghani Mohamed,Penalty,1,2019-2020
2019206,Ahmed Ayman,,Home,Ahmed Madbouli,Penalty,1,2019-2020
2019206,Razack Cissé,,Away,Mohamed El Sabahi,Pass,,2019-2020
2019209,Ghanam Mohamed,,Away,Mamadou Ndioko Niass,Unknown,,2019-2020
2019209,Sherif Reda,,Home,,Unknown,,2019-2020
2019209,Mohamed Bazoka,,Away,,Unknown,1,2019-2020
2019210,Omar Al-Midani,,Away,,Unknown,,2019-2020
2019210,Ahmed Safi,,Home,,Unknown,,2019-2020
2019211,Mostafa Soltan,,Home,Mohamed Gamal Treka,Pass,,2019-2020
2019211,Ahmed Sherwyda,,Away,Hassan Magdy,Corner,,2019-2020
2019212,Luis Hinestroza,,Home,Shokry Naguib,Cross,,2019-2020
2019212,Mohamed Essam,,Home,Mohamed Salem,Unknown,,2019-2020
2019213,Mostafa Mohamed,,Away,,Unknown,,2019-2020
2019213,Kabongo Kasongo,,Away,Youssef Obama,Pass,,2019-2020
2019214,Abdelrahman Magdi,,Away,Ahmed Madbouli,Cross,,2019-2020
2019214,Paulin Voavy,,Home,Mody,Pass,,2019-2020
2019214,Mody,,Home,Mohamed Ibrahim,Corner,,2019-2020
2019214,Shemeles Bekele,,Home,Paulin Voavy,Cross,,2019-2020
2019214,Mohamed Ibrahim,,Home,Paulin Voavy,Cross,,2019-2020
2019215,Marwan Mohsen,,Home,Geraldo,Cross,,2019-2020
2019215,Hamdy Fathy,,Home,Aliou Badji,Pass,,2019-2020
2019216,Mohamed Abdelmaguid,,Home,Ahmed El-Saghiri,Pass,,2019-2020
2019216,Derrick Nsibambi,,Away,Sherif Reda,Cross,,2019-2020
2019216,Salah Mohsen,,Away,,Unknown,,2019-2020
2019216,Mohamed Abdelmaguid,,Home,Elhusseini Samir,Penalty,1,2019-2020
2019216,Mohamed Abdelmaguid,,Home,Mohamed Abdelmaguid,Penalty,1,2019-2020
2019216,Nasser Maher,,Away,Mohamed Talaat,Penalty,1,2019-2020
2019217,Ghanam Mohamed,,Home,Mohamed Vieira Sanogo,Pass,,2019-2020
2019217,Basem Morsy,,Home,Basem Morsy,Penalty,1,2019-2020
2019217,Basem Morsy,,Home,Ahmed Dowidar,Unknown,,2019-2020
2019218,John Antwi,,Away,Ahmed Tawfik,Cross,,2019-2020
2019218,Walter Bwalya,,Home,Joseph Ngwem,Cross,,2019-2020
2019218,Walter Bwalya,,Home,Ahmed Yasser Rayan,Pass,,2019-2020
2019219,Ahmed Ali,,Away,Ali Fawzi,Cross,,2019-2020
2019219,Austin Amutu,,Home,Farid Shawky,Corner,,2019-2020
2019220,Youssef Obama,,Home,Abdallah Gomaa,Unknown,,2019-2020
2019221,Amr Marei,,Away,,Unknown,,2019-2020
2019221,Khaled Kamar,,Home,Ahmed Refaat,Corner,,2019-2020
2019221,Khalid Aucho,,Away,Mido Gaber,Pass,,2019-2020
2019221,Mido Gaber,,Away,Mohamed Ibrahim,Penalty,1,2019-2020
2019222,Taher Mohamed,,Away,Amir Abed,Cross,,2019-2020
2019222,Riga,,Home,Abdelkabir El Ouadi,Unknown,,2019-2020
2019223,Omar El Wahsh,,Home,Ahmed Gouda,Handball ,1,2019-2020
2019223,Abdelrahman Magdi,,Home,,Unknown,,2019-2020
2019223,Mohamed El Shami,,Home,Humam Tariq,Pass,,2019-2020
2019223,Hazem Morsy,,Home,Mohamed Makhlouf,Header,,2019-2020
2019224,Walid Soliman,,Away,Junior Ajayi,Pass,,2019-2020
2019224,Afsha,,Away,Junior Ajayi,Cross,,2019-2020
2019225,Mahmoud Wadi,,Away,,Unknown,,2019-2020
2019226,Mohamed Ismail,,Away,Karim El Tayeb,Pass,,2019-2020
2019226,Mohamed Ismail,,Away,,Unknown,,2019-2020
2019227,Seifeddine Jaziri,,Home,Abdelwahab Ismail,Pass,,2019-2020
2019227,Hassan Magdy,,Away,Mostafa Gamal,Cross,,2019-2020
2019227,Mohamed Essam,,Home,Seifeddine Jaziri,Cross,,2019-2020
2019227,Toni Gomes,,Away,,Unknown,,2019-2020
2019227,Taher Mohamed,,Home,Youssef El Gohary,Pass,,2019-2020
2019228,Kabongo Kasongo,,Away,Abdallah Gomaa,Cross,,2019-2020
2019228,Hossam Hassan,,Home,Halimo,Unknown,,2019-2020
2019228,Hossam Hassan,1,Away,Mostafa Fathi,Free kick,,2019-2020
2019228,Mostafa Mohamed,,Away,Mohamed Ounajem,Pass,,2019-2020
2019228,Ahmed Hassan Mekky,,Home,Nasser Maher,Cross,,2019-2020
2019228,Hossam Hassan,,Home,Nasser Maher,Pass,,2019-2020
2019229,Cliff Nyakeya,,Home,,Unknown,,2019-2020
2019229,Ahmed Refaat,,Away,Khaled Kamar,Penalty,1,2019-2020
2019229,Ahmed Refaat,,Away,Islam Saleh,Handball ,1,2019-2020
2019229,Willis Furtado,,Home,Mostafa Soltan,Penalty,1,2019-2020
2019230,Paulin Voavy,,Away,Mohamed Ibrahim,Pass,,2019-2020
2019230,Mido Gaber,,Away,,Unknown,,2019-2020
2019231,Nasser Mansy,,Home,Amar Hamdy,Unknown,,2019-2020
2019231,Nasser Mansy,,Home,,Unknown,,2019-2020
2019231,Ahmed Hamdi,,Away,Walter Bwalya,Pass,,2019-2020
2019231,Mohamed Nasef,,Home,Kevin Muhire,Pass,,2019-2020
2019231,Ahmed Samir,,Home,Kareem Tarek,Cross,,2019-2020
2019232,Ali Maâloul,,Home,Aliou Badji,Penalty,1,2019-2020
2019232,Aliou Badji,,Home,Ahmed El Sheikh,Pass,,2019-2020
2019232,Ahmed El Sheikh,,Home,,Unknown,,2019-2020
2019233,Omar Saviola,,Home,,Unknown,,2019-2020
2019233,Ahmed Ramadan,,Away,Mohamed Helal,Free kick,,2019-2020
2019233,Mohamed Sherif,,Home,,Unknown,,2019-2020
2019234,Mostafa Mohamed,,Home,Mahmoud El Wensh,Header,,2019-2020
2019235,Ibrahim Galal,,Home,Mohamed Morsi,Cross,,2019-2020
2019235,Ibrahim Galal,,Home,,Unknown,,2019-2020
2019235,Mohamed Ismail,,Home,Haytham El Fil,Pass,,2019-2020
2019235,Mostafa El Badry,,Home,,Unknown,,2019-2020
2019237,Amr Marei,,Home,,Unknown,,2019-2020
2019237,Shemeles Bekele,,Home,Mohamed Ibrahim,Pass,,2019-2020
2019237,Salah Rico,,Home,Mohamed Mosaad,Pass,,2019-2020
2019238,Mohamed El Shami,,Home,Humam Tariq,Header,,2019-2020
2019238,Ahmed El Shimi,,Away,Farouck Kabore,Header,,2019-2020
2019239,Sayed Farid,,Away,Ahmed Fatouh,Corner,,2019-2020
2019239,Halimo,,Away,,Unknown,,2019-2020
2019239,Walter Bwalya,,Home,Allan Kyambadde,Cross,,2019-2020
2019240,John Antwi,,Away,Mohamed Hamdi,Cross,,2019-2020
2019240,John Antwi,,Away,Ahmed Tawfik,Penalty,1,2019-2020
2019242,Abdelrahman Amer,,Away,,Unknown,,2019-2020
2019242,Amr El Halwani,,Home,Mohamed Osama,Penalty,1,2019-2020
2019242,Nana Antwi Manu,,Home,Mohamed Grendo,Pass,,2019-2020
2019242,Mohamed Sherif,,Away,Ziad Kamal,Pass,,2019-2020
2019242,Toni Gomes,,Home,,Unknown,,2019-2020
2019243,Ibrahim Galal,,Home,Haytham El Fil,Pass,,2019-2020
2019246,Abdelrahman Shika,,Home,Mamadou Ndioko Niass,Penalty,1,2019-2020
2019246,Ghanam Mohamed,,Home,Mamadou Ndioko Niass,Unknown,,2019-2020
2019246,Ahmed Yasser Rayan,,Away,Ahmed Saber,Handball ,1,2019-2020
2019247,Karim El Deeb,,Away,Farouck Kabore,Handball ,1,2019-2020
2019247,Shokry Naguib,,Home,,Unknown,,2019-2020
2019248,Mohamed Sherif,,Home,Mahmoud Ghaly,Pass,,2019-2020
2019249,Salah Mohsen,,Home,Hossam Hassan,Header,,2019-2020
2019249,Nasser Maher,,Home,Ahmed Hassan Mekky,Pass,,2019-2020
2019250,Amr Gamal,,Home,Ahmed Zola,Pass,,2019-2020
2019251,John Antwi,,Home,Mohamed Farouk,Pass,,2019-2020
2019252,Mahmoud Alaa,,Home,Zizo,Corner,,2019-2020
2019252,Mahmoud Alaa,,Home,Mahmoud El Wensh,Penalty,1,2019-2020
2019252,Mahmoud Masoud,,Away,Ahmed Elalfi,Corner,,2019-2020
2019252,Emam Ashour,,Home,Achraf Bencharki,Free kick,,2019-2020
2019253,Amr El Solia,,Away,Walid Soliman,Penalty,1,2019-2020
2019253,Kahraba,,Away,Junior Ajayi,Unknown,,2019-2020
2019253,Junior Ajayi,,Away,,Unknown,,2019-2020
2019255,Muftah Taktak,,Home,Mahmoud Wadi,Pass,,2019-2020
2019255,Mohamed Bazoka,,Away,Ahmed Dowidar,Cross,,2019-2020
2019255,Hassan Ali,,Home,Austin Amutu,Penalty,1,2019-2020
2019255,Basem Morsy,,Away,Amr Moussa,Handball ,1,2019-2020
2019256,Mahmoud Naim,1,Home,Amoory,Unknown,,2019-2020
2019257,Tarek Taha,,Away,,Unknown,,2019-2020
2019257,Mohamed Farouk,,Away,Abdallah El Said,Pass,,2019-2020
2019257,Nabil Dunga,,Away,Ibrahim Hassan,Pass,,2019-2020
2019257,Mohamed Makhlouf,,Home,Mohamed Sadek,Pass,,2019-2020
2019259,Mido Gaber,,Home,,Unknown,,2019-2020
2019260,Ahmed Ali,,Away,Omar Saviola,Pass,,2019-2020
2019260,Ahmed Ali,,Away,Ramy Sabry,Header,,2019-2020
2019261,Amr El Solia,,Away,Afsha,Header,,2019-2020
2019262,Walter Bwalya,,Away,Amoory,Cross,,2019-2020
2019262,Zizo,,Home,,Unknown,,2019-2020
2019262,Youssef Obama,,Home,,Unknown,,2019-2020
2019262,Mahmoud Alaa,,Home,Zizo,Penalty,1,2019-2020
2019262,Walter Bwalya,,Away,Islam Mohareb,Header,,2019-2020
2019262,Louay Wael,,Away,Joseph Ngwem,Free kick,,2019-2020
2019262,Mahmoud Alaa,,Home,Abdallah Gomaa,Penalty,1,2019-2020
2019263,Hossam Hassan,,Home,Nasser Maher,Pass,,2019-2020
2019263,Nasser Maher,,Home,Islam Gamal,Pass,,2019-2020
2019264,Ahmed Madbouli,,Away,Mohamed El Shami,Pass,,2019-2020
2019265,Rafik Kabou,,Away,Riga,Pass,,2019-2020
2019265,Mohamed Helal,,Away,Riga,Penalty,1,2019-2020
2019265,Rafik Kabou,,Away,Mohamed Abdelaati,Pass,,2019-2020
2019265,Rafik Kabou,,Away,Riga,Pass,,2019-2020
2019265,Fadel Sherif,,Home,Ahmed Shedid Kenawi,Pass,,2019-2020
2019266,Omar Kamal,,Away,Mahmoud Wadi,Pass,,2019-2020
2019267,Luis Hinestroza,,Home,Seifeddine Jaziri,Pass,,2019-2020
